"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"54","HALLMARK_COAGULATION",1.32205078767029e-05,0.000165256348458786,10,151,"ENSG00000175899, ENSG00000159403, ENSG00000243649, ENSG00000171560, ENSG00000115414, ENSG00000166033, ENSG00000143768, ENSG00000115718, ENSG00000160999, ENSG00000137801","MM909_03"
"55","HALLMARK_KRAS_SIGNALING_UP",4.80334240050215e-05,0.000480334240050215,11,212,"ENSG00000134028, ENSG00000243649, ENSG00000198223, ENSG00000110324, ENSG00000198542, ENSG00000168280, ENSG00000136826, ENSG00000186462, ENSG00000189056, ENSG00000196136, ENSG00000065609","MM909_03"
"56","HALLMARK_INFLAMMATORY_RESPONSE",0.000274325846763622,0.00228604872303018,10,217,"ENSG00000134817, ENSG00000064989, ENSG00000060558, ENSG00000110324, ENSG00000115604, ENSG00000123700, ENSG00000019169, ENSG00000038945, ENSG00000003989, ENSG00000137462","MM909_03"
"57","HALLMARK_UV_RESPONSE_DN",0.000321250538888781,0.00229464670634844,8,144,"ENSG00000058668, ENSG00000112186, ENSG00000164692, ENSG00000115380, ENSG00000156103, ENSG00000164190, ENSG00000101333, ENSG00000159216","MM909_03"
"58","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.000828631740372495,0.00476261754572002,9,207,"ENSG00000183044, ENSG00000127663, ENSG00000136826, ENSG00000069020, ENSG00000198682, ENSG00000140284, ENSG00000003989, ENSG00000111490, ENSG00000187720","MM909_03"
"59","HALLMARK_KRAS_SIGNALING_DN",0.000857271158229604,0.00476261754572002,9,208,"ENSG00000106804, ENSG00000187323, ENSG00000091536, ENSG00000133256, ENSG00000185345, ENSG00000198626, ENSG00000070915, ENSG00000100146, ENSG00000197888","MM909_03"
"60","HALLMARK_SPERMATOGENESIS",0.00133561040293573,0.00667805201467865,7,139,"ENSG00000104755, ENSG00000157764, ENSG00000187323, ENSG00000179603, ENSG00000065609, ENSG00000198033, ENSG00000105428","MM909_03"
"61","HALLMARK_COMPLEMENT",0.00172051440357006,0.00782052001622756,9,230,"ENSG00000159403, ENSG00000135218, ENSG00000243649, ENSG00000203710, ENSG00000088387, ENSG00000115414, ENSG00000169896, ENSG00000065833, ENSG00000186472","MM909_03"
"62","HALLMARK_HYPOXIA",0.00319314011131464,0.013304750463811,8,206,"ENSG00000162433, ENSG00000136872, ENSG00000132692, ENSG00000011465, ENSG00000155980, ENSG00000070614, ENSG00000049759, ENSG00000159167","MM909_03"
"63","HALLMARK_APICAL_JUNCTION",0.00473470841740548,0.0182104169900211,8,220,"ENSG00000090659, ENSG00000066405, ENSG00000112280, ENSG00000152592, ENSG00000055118, ENSG00000053747, ENSG00000168067, ENSG00000165025","MM909_03"
"64","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.00532394734402283,0.0190140976572244,9,273,"ENSG00000159403, ENSG00000243649, ENSG00000100368, ENSG00000137628, ENSG00000110324, ENSG00000145416, ENSG00000124151, ENSG00000174175, ENSG00000124201","MM909_03"
"65","HALLMARK_UV_RESPONSE_UP",0.00613583491484742,0.0204527830494914,7,183,"ENSG00000110721, ENSG00000143819, ENSG00000055118, ENSG00000171428, ENSG00000256525, ENSG00000153707, ENSG00000196502","MM909_03"
"66","HALLMARK_ADIPOGENESIS",0.0100094470712606,0.0309436340198661,7,201,"ENSG00000154188, ENSG00000135218, ENSG00000171723, ENSG00000065833, ENSG00000065534, ENSG00000095637, ENSG00000196502","MM909_03"
"67","HALLMARK_BILE_ACID_METABOLISM",0.0105208355667545,0.0309436340198661,5,112,"ENSG00000198691, ENSG00000154258, ENSG00000172482, ENSG00000148832, ENSG00000140284","MM909_03"
"68","HALLMARK_IL2_STAT5_SIGNALING",0.0128065854786189,0.0355738485517191,7,211,"ENSG00000142156, ENSG00000123901, ENSG00000148834, ENSG00000110324, ENSG00000115604, ENSG00000124151, ENSG00000174175","MM909_03"
"69","HALLMARK_XENOBIOTIC_METABOLISM",0.0140689807279423,0.037023633494585,7,215,"ENSG00000135218, ENSG00000243649, ENSG00000132437, ENSG00000143819, ENSG00000084734, ENSG00000148834, ENSG00000198682","MM909_03"
"70","HALLMARK_TGF_BETA_SIGNALING",0.026881679457875,0.0672041986446875,3,55,"ENSG00000143768, ENSG00000137801, ENSG00000197323","MM909_03"
"71","HALLMARK_GLYCOLYSIS",0.0355005868815241,0.0823027484452737,6,206,"ENSG00000162433, ENSG00000136872, ENSG00000011465, ENSG00000115850, ENSG00000065833, ENSG00000159167","MM909_03"
"72","HALLMARK_HEME_METABOLISM",0.0362132093159204,0.0823027484452737,6,207,"ENSG00000029534, ENSG00000108799, ENSG00000133606, ENSG00000198336, ENSG00000184792, ENSG00000079308","MM909_03"
"73","HALLMARK_P53_PATHWAY",0.0399135915486196,0.0867686772796079,6,212,"ENSG00000183044, ENSG00000023892, ENSG00000143819, ENSG00000136826, ENSG00000185591, ENSG00000073282","MM909_03"
"74","HALLMARK_HEDGEHOG_SIGNALING",0.0666380484145096,0.138829267530228,2,36,"ENSG00000118257, ENSG00000139970","MM909_03"
"75","HALLMARK_ESTROGEN_RESPONSE_LATE",0.0979471986110895,0.195894397222179,5,207,"ENSG00000058668, ENSG00000136826, ENSG00000198682, ENSG00000196136, ENSG00000140284","MM909_03"
"76","HALLMARK_ALLOGRAFT_REJECTION",0.134069734708306,0.257826412900588,6,294,"ENSG00000163823, ENSG00000168811, ENSG00000096996, ENSG00000007171, ENSG00000137462, ENSG00000163519","MM909_03"
"77","HALLMARK_MYC_TARGETS_V2",0.148317252279404,0.274661578295193,2,58,"ENSG00000100297, ENSG00000184967","MM909_03"
"78","HALLMARK_G2M_CHECKPOINT",0.206680344256414,0.369072043315025,4,199,"ENSG00000005156, ENSG00000100297, ENSG00000239306, ENSG00000118007","MM909_03"
"79","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.254029437572635,0.437981788918336,4,218,"ENSG00000136826, ENSG00000077150, ENSG00000137462, ENSG00000041982","MM909_03"
"80","HALLMARK_FATTY_ACID_METABOLISM",0.28664753470033,0.477745891167217,3,159,"ENSG00000135218, ENSG00000143819, ENSG00000065833","MM909_03"
"81","HALLMARK_NOTCH_SIGNALING",0.314572764856741,0.491281351842383,1,32,"ENSG00000074181","MM909_03"
"82","HALLMARK_PROTEIN_SECRETION",0.319467371661057,0.491281351842383,2,98,"ENSG00000151914, ENSG00000138674","MM909_03"
"83","HALLMARK_ANDROGEN_RESPONSE",0.328054380751228,0.491281351842383,2,100,"ENSG00000138641, ENSG00000127954","MM909_03"
"84","HALLMARK_PEROXISOME",0.345135795465344,0.491281351842383,2,104,"ENSG00000140284, ENSG00000197888","MM909_03"
"85","HALLMARK_ANGIOGENESIS",0.346191244707365,0.491281351842383,1,36,"ENSG00000159167","MM909_03"
"86","HALLMARK_APOPTOSIS",0.353722573326516,0.491281351842383,3,180,"ENSG00000011465, ENSG00000060558, ENSG00000167779","MM909_03"
"87","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.370479698157232,0.500648240753017,2,110,"ENSG00000182621, ENSG00000103197","MM909_03"
"88","HALLMARK_PANCREAS_BETA_CELLS",0.383673786756762,0.504572575444735,1,41,"ENSG00000152254","MM909_03"
"89","HALLMARK_APICAL_SURFACE",0.405125137571545,0.504572575444735,1,44,"ENSG00000170927","MM909_03"
"90","HALLMARK_MITOTIC_SPINDLE",0.407501104297931,0.504572575444735,3,197,"ENSG00000175216, ENSG00000151914, ENSG00000141298","MM909_03"
"91","HALLMARK_MTORC1_SIGNALING",0.413749511864683,0.504572575444735,3,199,"ENSG00000162433, ENSG00000065833, ENSG00000159167","MM909_03"
"92","HALLMARK_MYC_TARGETS_V1",0.450757252571651,0.531202965561105,3,211,"ENSG00000100297, ENSG00000126261, ENSG00000134308","MM909_03"
"93","HALLMARK_E2F_TARGETS",0.456834550382551,0.531202965561105,3,213,"ENSG00000100297, ENSG00000118007, ENSG00000137310","MM909_03"
"94","HALLMARK_DNA_REPAIR",0.564857836944403,0.641883905618639,2,161,"ENSG00000170502, ENSG00000009413","MM909_03"
"95","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.582616263392557,0.647351403769507,1,74,"ENSG00000110721","MM909_03"
"96","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.73674906076207,0.80081419648051,1,113,"ENSG00000138674","MM909_03"
"97","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.787213331524573,0.837460990983588,1,131,"ENSG00000137628","MM909_03"
"98","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.908140976565823,0.945980183922733,1,202,"ENSG00000169021","MM909_03"
"99","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1,1,0,51,"","MM909_03"
"100","HALLMARK_WNT_BETA_CATENIN_SIGNALING",1,1,0,48,"","MM909_03"
"101","HALLMARK_SPERMATOGENESIS",0.00208302416997016,0.104151208498508,2,139,"ENSG00000157764, ENSG00000106462","MM909_06"
"102","HALLMARK_UV_RESPONSE_DN",0.0673578383766474,0.527342376358024,1,144,"ENSG00000117114","MM909_06"
"103","HALLMARK_MITOTIC_SPINDLE",0.0910262848482855,0.527342376358024,1,197,"ENSG00000205726","MM909_06"
"104","HALLMARK_G2M_CHECKPOINT",0.0919079551709919,0.527342376358024,1,199,"ENSG00000106462","MM909_06"
"105","HALLMARK_ADIPOGENESIS",0.092788797867422,0.527342376358024,1,201,"ENSG00000205726","MM909_06"
"106","HALLMARK_KRAS_SIGNALING_DN",0.0958652405849403,0.527342376358024,1,208,"ENSG00000115194","MM909_06"
"107","HALLMARK_IL2_STAT5_SIGNALING",0.0971806232181693,0.527342376358024,1,211,"ENSG00000174175","MM909_06"
"108","HALLMARK_E2F_TARGETS",0.098056515905389,0.527342376358024,1,213,"ENSG00000106462","MM909_06"
"109","HALLMARK_APICAL_JUNCTION",0.101115668941967,0.527342376358024,1,220,"ENSG00000115194","MM909_06"
"110","HALLMARK_COMPLEMENT",0.105468475271605,0.527342376358024,1,230,"ENSG00000169946","MM909_06"
"111","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.12395422316553,0.553530206815019,1,273,"ENSG00000174175","MM909_06"
"112","HALLMARK_ALLOGRAFT_REJECTION",0.132847249635604,0.553530206815019,1,294,"ENSG00000072694","MM909_06"
"113","HALLMARK_ANDROGEN_RESPONSE",1,1,0,100,"","MM909_06"
"114","HALLMARK_ANGIOGENESIS",1,1,0,36,"","MM909_06"
"115","HALLMARK_APICAL_SURFACE",1,1,0,44,"","MM909_06"
"116","HALLMARK_APOPTOSIS",1,1,0,180,"","MM909_06"
"117","HALLMARK_BILE_ACID_METABOLISM",1,1,0,112,"","MM909_06"
"118","HALLMARK_CHOLESTEROL_HOMEOSTASIS",1,1,0,74,"","MM909_06"
"119","HALLMARK_COAGULATION",1,1,0,151,"","MM909_06"
"120","HALLMARK_DNA_REPAIR",1,1,0,161,"","MM909_06"
"121","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1,1,0,199,"","MM909_06"
"122","HALLMARK_ESTROGEN_RESPONSE_EARLY",1,1,0,207,"","MM909_06"
"123","HALLMARK_ESTROGEN_RESPONSE_LATE",1,1,0,207,"","MM909_06"
"124","HALLMARK_FATTY_ACID_METABOLISM",1,1,0,159,"","MM909_06"
"125","HALLMARK_GLYCOLYSIS",1,1,0,206,"","MM909_06"
"126","HALLMARK_HEDGEHOG_SIGNALING",1,1,0,36,"","MM909_06"
"127","HALLMARK_HEME_METABOLISM",1,1,0,207,"","MM909_06"
"128","HALLMARK_HYPOXIA",1,1,0,206,"","MM909_06"
"129","HALLMARK_IL6_JAK_STAT3_SIGNALING",1,1,0,102,"","MM909_06"
"130","HALLMARK_INFLAMMATORY_RESPONSE",1,1,0,217,"","MM909_06"
"131","HALLMARK_INTERFERON_ALPHA_RESPONSE",1,1,0,131,"","MM909_06"
"132","HALLMARK_KRAS_SIGNALING_UP",1,1,0,212,"","MM909_06"
"133","HALLMARK_MTORC1_SIGNALING",1,1,0,199,"","MM909_06"
"134","HALLMARK_MYC_TARGETS_V1",1,1,0,211,"","MM909_06"
"135","HALLMARK_MYC_TARGETS_V2",1,1,0,58,"","MM909_06"
"136","HALLMARK_MYOGENESIS",1,1,0,200,"","MM909_06"
"137","HALLMARK_NOTCH_SIGNALING",1,1,0,32,"","MM909_06"
"138","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1,1,0,202,"","MM909_06"
"139","HALLMARK_P53_PATHWAY",1,1,0,212,"","MM909_06"
"140","HALLMARK_PANCREAS_BETA_CELLS",1,1,0,41,"","MM909_06"
"141","HALLMARK_PEROXISOME",1,1,0,104,"","MM909_06"
"142","HALLMARK_PI3K_AKT_MTOR_SIGNALING",1,1,0,110,"","MM909_06"
"143","HALLMARK_PROTEIN_SECRETION",1,1,0,98,"","MM909_06"
"144","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1,1,0,51,"","MM909_06"
"145","HALLMARK_TGF_BETA_SIGNALING",1,1,0,55,"","MM909_06"
"146","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1,1,0,218,"","MM909_06"
"147","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1,1,0,113,"","MM909_06"
"148","HALLMARK_UV_RESPONSE_UP",1,1,0,183,"","MM909_06"
"149","HALLMARK_WNT_BETA_CATENIN_SIGNALING",1,1,0,48,"","MM909_06"
"150","HALLMARK_XENOBIOTIC_METABOLISM",1,1,0,215,"","MM909_06"
"151","HALLMARK_INFLAMMATORY_RESPONSE",0.00681542828488308,0.257251611289917,3,217,"ENSG00000019169, ENSG00000080493, ENSG00000174125","MM909_11"
"152","HALLMARK_PEROXISOME",0.0146750041775302,0.257251611289917,2,104,"ENSG00000085563, ENSG00000005471","MM909_11"
"153","HALLMARK_ALLOGRAFT_REJECTION",0.015435096677395,0.257251611289917,3,294,"ENSG00000168811, ENSG00000113263, ENSG00000174125","MM909_11"
"154","HALLMARK_SPERMATOGENESIS",0.0252537643618752,0.31567205452344,2,139,"ENSG00000157764, ENSG00000198033","MM909_11"
"155","HALLMARK_KRAS_SIGNALING_DN",0.0524394863829268,0.439703325565989,2,208,"ENSG00000138798, ENSG00000068078","MM909_11"
"156","HALLMARK_P53_PATHWAY",0.0542367275289175,0.439703325565989,2,212,"ENSG00000179593, ENSG00000073282","MM909_11"
"157","HALLMARK_HEDGEHOG_SIGNALING",0.0615584655792385,0.439703325565989,1,36,"ENSG00000164690","MM909_11"
"158","HALLMARK_UV_RESPONSE_DN",0.224582360080705,0.847758799530345,1,144,"ENSG00000160145","MM909_11"
"159","HALLMARK_UV_RESPONSE_UP",0.2762719319207,0.847758799530345,1,183,"ENSG00000085563","MM909_11"
"160","HALLMARK_G2M_CHECKPOINT",0.296476297334531,0.847758799530345,1,199,"ENSG00000138798","MM909_11"
"161","HALLMARK_MTORC1_SIGNALING",0.296476297334531,0.847758799530345,1,199,"ENSG00000079739","MM909_11"
"162","HALLMARK_ADIPOGENESIS",0.298962206002876,0.847758799530345,1,201,"ENSG00000079739","MM909_11"
"163","HALLMARK_GLYCOLYSIS",0.305138952716469,0.847758799530345,1,206,"ENSG00000140835","MM909_11"
"164","HALLMARK_HYPOXIA",0.305138952716469,0.847758799530345,1,206,"ENSG00000079739","MM909_11"
"165","HALLMARK_ESTROGEN_RESPONSE_LATE",0.306367813652099,0.847758799530345,1,207,"ENSG00000068078","MM909_11"
"166","HALLMARK_IL2_STAT5_SIGNALING",0.311261754377437,0.847758799530345,1,211,"ENSG00000085563","MM909_11"
"167","HALLMARK_KRAS_SIGNALING_UP",0.312479882466767,0.847758799530345,1,212,"ENSG00000085563","MM909_11"
"168","HALLMARK_E2F_TARGETS",0.313695875161731,0.847758799530345,1,213,"ENSG00000144580","MM909_11"
"169","HALLMARK_APICAL_JUNCTION",0.322148343821531,0.847758799530345,1,220,"ENSG00000179593","MM909_11"
"170","HALLMARK_ANDROGEN_RESPONSE",1,1,0,100,"","MM909_11"
"171","HALLMARK_ANGIOGENESIS",1,1,0,36,"","MM909_11"
"172","HALLMARK_APICAL_SURFACE",1,1,0,44,"","MM909_11"
"173","HALLMARK_APOPTOSIS",1,1,0,180,"","MM909_11"
"174","HALLMARK_BILE_ACID_METABOLISM",1,1,0,112,"","MM909_11"
"175","HALLMARK_CHOLESTEROL_HOMEOSTASIS",1,1,0,74,"","MM909_11"
"176","HALLMARK_COAGULATION",1,1,0,151,"","MM909_11"
"177","HALLMARK_COMPLEMENT",1,1,0,230,"","MM909_11"
"178","HALLMARK_DNA_REPAIR",1,1,0,161,"","MM909_11"
"179","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1,1,0,199,"","MM909_11"
"180","HALLMARK_ESTROGEN_RESPONSE_EARLY",1,1,0,207,"","MM909_11"
"181","HALLMARK_FATTY_ACID_METABOLISM",1,1,0,159,"","MM909_11"
"182","HALLMARK_HEME_METABOLISM",1,1,0,207,"","MM909_11"
"183","HALLMARK_IL6_JAK_STAT3_SIGNALING",1,1,0,102,"","MM909_11"
"184","HALLMARK_INTERFERON_ALPHA_RESPONSE",1,1,0,131,"","MM909_11"
"185","HALLMARK_INTERFERON_GAMMA_RESPONSE",1,1,0,273,"","MM909_11"
"186","HALLMARK_MITOTIC_SPINDLE",1,1,0,197,"","MM909_11"
"187","HALLMARK_MYC_TARGETS_V1",1,1,0,211,"","MM909_11"
"188","HALLMARK_MYC_TARGETS_V2",1,1,0,58,"","MM909_11"
"189","HALLMARK_MYOGENESIS",1,1,0,200,"","MM909_11"
"190","HALLMARK_NOTCH_SIGNALING",1,1,0,32,"","MM909_11"
"191","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1,1,0,202,"","MM909_11"
"192","HALLMARK_PANCREAS_BETA_CELLS",1,1,0,41,"","MM909_11"
"193","HALLMARK_PI3K_AKT_MTOR_SIGNALING",1,1,0,110,"","MM909_11"
"194","HALLMARK_PROTEIN_SECRETION",1,1,0,98,"","MM909_11"
"195","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1,1,0,51,"","MM909_11"
"196","HALLMARK_TGF_BETA_SIGNALING",1,1,0,55,"","MM909_11"
"197","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1,1,0,218,"","MM909_11"
"198","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1,1,0,113,"","MM909_11"
"199","HALLMARK_WNT_BETA_CATENIN_SIGNALING",1,1,0,48,"","MM909_11"
"200","HALLMARK_XENOBIOTIC_METABOLISM",1,1,0,215,"","MM909_11"
"201","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.000851429986015923,0.0259597261507512,2,199,"ENSG00000154175, ENSG00000166147","MM909_14"
"202","HALLMARK_APICAL_JUNCTION",0.00103838904603005,0.0259597261507512,2,220,"ENSG00000189143, ENSG00000166147","MM909_14"
"203","HALLMARK_ANDROGEN_RESPONSE",0.0216222771405553,0.360371285675922,1,100,"ENSG00000150347","MM909_14"
"204","HALLMARK_COAGULATION",0.0324817066468892,0.406021333086115,1,151,"ENSG00000166147","MM909_14"
"205","HALLMARK_P53_PATHWAY",0.0453234168603069,0.453234168603069,1,212,"ENSG00000171720","MM909_14"
"206","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.058006705514546,0.483389212621217,1,273,"ENSG00000150347","MM909_14"
"207","HALLMARK_ADIPOGENESIS",1,1,0,201,"","MM909_14"
"208","HALLMARK_ALLOGRAFT_REJECTION",1,1,0,294,"","MM909_14"
"209","HALLMARK_ANGIOGENESIS",1,1,0,36,"","MM909_14"
"210","HALLMARK_APICAL_SURFACE",1,1,0,44,"","MM909_14"
"211","HALLMARK_APOPTOSIS",1,1,0,180,"","MM909_14"
"212","HALLMARK_BILE_ACID_METABOLISM",1,1,0,112,"","MM909_14"
"213","HALLMARK_CHOLESTEROL_HOMEOSTASIS",1,1,0,74,"","MM909_14"
"214","HALLMARK_COMPLEMENT",1,1,0,230,"","MM909_14"
"215","HALLMARK_DNA_REPAIR",1,1,0,161,"","MM909_14"
"216","HALLMARK_E2F_TARGETS",1,1,0,213,"","MM909_14"
"217","HALLMARK_ESTROGEN_RESPONSE_EARLY",1,1,0,207,"","MM909_14"
"218","HALLMARK_ESTROGEN_RESPONSE_LATE",1,1,0,207,"","MM909_14"
"219","HALLMARK_FATTY_ACID_METABOLISM",1,1,0,159,"","MM909_14"
"220","HALLMARK_G2M_CHECKPOINT",1,1,0,199,"","MM909_14"
"221","HALLMARK_GLYCOLYSIS",1,1,0,206,"","MM909_14"
"222","HALLMARK_HEDGEHOG_SIGNALING",1,1,0,36,"","MM909_14"
"223","HALLMARK_HEME_METABOLISM",1,1,0,207,"","MM909_14"
"224","HALLMARK_HYPOXIA",1,1,0,206,"","MM909_14"
"225","HALLMARK_IL2_STAT5_SIGNALING",1,1,0,211,"","MM909_14"
"226","HALLMARK_IL6_JAK_STAT3_SIGNALING",1,1,0,102,"","MM909_14"
"227","HALLMARK_INFLAMMATORY_RESPONSE",1,1,0,217,"","MM909_14"
"228","HALLMARK_INTERFERON_ALPHA_RESPONSE",1,1,0,131,"","MM909_14"
"229","HALLMARK_KRAS_SIGNALING_DN",1,1,0,208,"","MM909_14"
"230","HALLMARK_KRAS_SIGNALING_UP",1,1,0,212,"","MM909_14"
"231","HALLMARK_MITOTIC_SPINDLE",1,1,0,197,"","MM909_14"
"232","HALLMARK_MTORC1_SIGNALING",1,1,0,199,"","MM909_14"
"233","HALLMARK_MYC_TARGETS_V1",1,1,0,211,"","MM909_14"
"234","HALLMARK_MYC_TARGETS_V2",1,1,0,58,"","MM909_14"
"235","HALLMARK_MYOGENESIS",1,1,0,200,"","MM909_14"
"236","HALLMARK_NOTCH_SIGNALING",1,1,0,32,"","MM909_14"
"237","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1,1,0,202,"","MM909_14"
